5,-1,1113.32,462.20,135.18,82.06,0.36,3,1,1
5,-1,1009.02,853.67,152.28,104.07,0.31,3,1,1
6,-1,1007.37,857.74,150.48,103.94,0.41,3,1,1
7,-1,997.69,867.94,153.92,107.99,0.39,3,1,1
7,-1,1097.40,465.44,141.64,84.12,0.34,3,1,1
8,-1,997.69,867.95,153.90,108.02,0.38,3,1,1
8,-1,1097.42,465.49,141.65,84.02,0.34,3,1,1
9,-1,998.08,869.09,153.54,108.96,0.34,3,1,1
11,-1,1082.06,468.21,139.22,84.07,0.40,3,1,1
11,-1,983.73,884.97,157.40,114.17,0.39,3,1,1
12,-1,979.37,890.19,159.32,120.42,0.62,3,1,1
12,-1,1077.07,468.14,137.58,84.22,0.36,3,1,1
13,-1,1071.34,469.61,138.02,84.32,0.64,3,1,1
13,-1,974.09,894.90,160.17,121.60,0.61,3,1,1
14,-1,1071.38,469.59,138.04,84.28,0.64,3,1,1
14,-1,974.11,894.87,160.19,121.53,0.60,3,1,1
15,-1,970.14,897.56,160.39,119.36,0.53,3,1,1
15,-1,1066.42,469.59,141.40,84.73,0.33,3,1,1
16,-1,961.06,903.74,160.14,118.45,0.55,3,1,1
17,-1,958.09,906.51,159.47,114.75,0.58,3,1,1
18,-1,955.78,912.60,163.88,120.68,0.57,3,1,1
19,-1,953.09,915.16,163.13,119.61,0.39,3,1,1
20,-1,953.09,915.10,163.09,119.47,0.39,3,1,1
22,-1,956.75,927.15,167.62,122.06,0.65,3,1,1
23,-1,965.35,935.97,167.92,135.38,0.67,3,1,1
24,-1,975.22,937.29,172.95,133.03,0.78,3,1,1
25,-1,1081.17,469.04,149.74,84.91,0.44,3,1,1
25,-1,1004.79,964.17,176.14,174.05,0.26,3,1,1
26,-1,1081.29,469.09,149.56,84.93,0.45,3,1,1
26,-1,1004.76,964.38,176.19,174.46,0.26,3,1,1
27,-1,1081.03,468.80,149.24,84.84,0.43,3,1,1
28,-1,1046.46,972.92,179.92,165.48,0.38,3,1,1
28,-1,1123.87,471.10,151.94,85.17,0.26,3,1,1
29,-1,1072.84,962.02,178.59,134.05,0.74,3,1,1
29,-1,1147.60,472.37,150.33,86.97,0.42,3,1,1
31,-1,1207.19,477.36,153.22,89.97,0.31,3,1,1
32,-1,1208.59,477.72,154.02,90.79,0.31,3,1,1
33,-1,1170.93,992.83,180.96,156.00,0.63,3,1,1
33,-1,1235.93,481.64,155.09,90.64,0.33,3,1,1
35,-1,1285.80,1011.33,179.81,137.34,0.62,3,1,1
36,-1,1391.45,500.31,151.96,96.73,0.49,3,1,1
36,-1,1326.77,1015.75,181.03,128.50,0.46,3,1,1
37,-1,1371.21,1022.35,175.36,115.31,0.75,3,1,1
38,-1,1371.23,1022.40,175.44,115.20,0.74,3,1,1
39,-1,1413.39,1026.68,168.95,106.64,0.72,3,1,1
41,-1,1532.65,1045.75,134.71,68.50,0.31,3,1,1
47,-1,1856.46,606.49,126.41,106.47,0.29,3,1,1
48,-1,1874.55,617.32,90.66,108.80,0.30,3,1,1
49,-1,1898.91,703.29,42.17,238.54,0.27,3,1,1
50,-1,1898.42,703.39,43.16,238.57,0.27,3,1,1
51,-1,1898.44,703.66,43.12,238.64,0.26,3,1,1
54,-1,1664.69,618.41,76.83,46.36,0.38,3,1,1
58,-1,1748.01,633.95,73.89,44.43,0.37,3,1,1
59,-1,1762.04,635.07,76.97,46.04,0.34,3,1,1
60,-1,1776.39,637.28,71.66,45.12,0.27,3,1,1
61,-1,1783.15,637.25,76.48,44.98,0.49,3,1,1
62,-1,1783.21,637.17,76.56,44.98,0.50,3,1,1
63,-1,1793.48,637.22,72.53,44.95,0.46,3,1,1
64,-1,186.34,636.33,113.21,157.82,0.43,2,1,1
64,-1,1794.04,637.40,71.03,44.42,0.38,3,1,1
69,-1,1841.52,626.65,75.47,52.63,0.31,3,1,1
79,-1,1877.94,572.90,79.91,53.22,0.26,3,1,1
80,-1,1877.89,572.90,79.94,53.32,0.28,3,1,1
81,-1,1879.91,565.41,77.78,49.50,0.28,3,1,1
83,-1,1877.72,544.31,80.73,53.96,0.33,3,1,1
84,-1,1880.19,536.88,75.99,53.56,0.39,3,1,1
85,-1,1879.32,526.87,79.80,56.48,0.53,3,1,1
86,-1,1879.32,526.84,79.79,56.36,0.52,3,1,1
87,-1,1879.33,526.79,79.71,56.25,0.55,3,1,1
88,-1,1879.39,517.67,79.69,53.82,0.57,3,1,1
89,-1,1879.08,510.47,79.97,58.39,0.55,3,1,1
90,-1,1876.84,508.24,84.00,57.96,0.49,3,1,1
91,-1,1875.03,499.88,86.88,58.51,0.52,3,1,1
92,-1,1875.03,499.90,86.94,58.59,0.53,3,1,1
93,-1,1875.20,499.95,86.73,58.80,0.48,3,1,1
94,-1,1872.64,492.38,85.40,53.37,0.37,3,1,1
95,-1,1872.34,489.10,90.22,55.67,0.33,3,1,1
96,-1,1871.34,483.88,90.24,56.91,0.44,3,1,1
97,-1,1861.21,477.76,93.99,57.66,0.39,3,1,1
98,-1,1861.41,477.76,94.29,57.82,0.38,3,1,1
99,-1,1861.36,477.66,94.23,57.67,0.42,3,1,1
100,-1,1864.45,475.49,98.71,59.40,0.51,3,1,1
101,-1,1858.70,469.26,90.42,57.77,0.46,3,1,1
102,-1,1858.27,468.45,92.37,59.90,0.59,3,1,1
103,-1,1857.00,461.13,92.23,60.11,0.36,3,1,1
104,-1,1856.98,461.16,92.40,60.21,0.37,3,1,1
105,-1,1857.06,461.11,92.41,60.19,0.35,3,1,1
106,-1,1856.11,455.69,88.46,60.91,0.49,3,1,1
107,-1,1854.49,450.81,93.96,59.60,0.55,3,1,1
108,-1,1855.27,449.44,95.62,60.81,0.53,3,1,1
112,-1,1836.54,430.47,96.65,59.11,0.33,3,1,1
113,-1,1836.42,425.86,96.04,59.11,0.54,3,1,1
114,-1,1834.88,418.91,98.62,61.16,0.59,3,1,1
115,-1,1830.48,412.14,100.45,62.27,0.58,3,1,1
116,-1,1830.33,412.18,100.17,62.34,0.57,3,1,1
117,-1,1829.68,412.19,101.18,62.32,0.57,3,1,1
118,-1,240.92,607.14,216.78,215.97,0.86,2,1,1
118,-1,1826.79,407.00,103.99,66.57,0.62,3,1,1
118,-1,1690.10,461.62,95.94,45.38,0.43,3,1,1
119,-1,230.68,598.96,236.42,225.41,0.82,2,1,1
119,-1,1692.27,459.54,97.33,42.20,0.35,3,1,1
119,-1,1821.28,405.76,100.28,64.05,0.32,3,1,1
120,-1,229.56,599.04,231.95,226.86,0.84,2,1,1
120,-1,1813.46,405.23,104.19,66.59,0.58,3,1,1
120,-1,1687.66,459.16,96.24,43.24,0.41,3,1,1
121,-1,235.30,580.06,257.06,286.66,0.90,2,1,1
121,-1,1799.26,403.51,101.07,64.20,0.69,3,1,1
121,-1,1674.21,460.50,100.75,42.45,0.25,3,1,1
122,-1,235.28,580.21,257.41,286.86,0.90,2,1,1
122,-1,1799.28,403.52,101.05,64.26,0.70,3,1,1
122,-1,1674.19,460.45,100.63,42.46,0.25,3,1,1
123,-1,235.18,580.20,257.26,287.28,0.90,2,1,1
123,-1,1799.33,403.53,101.20,64.61,0.70,3,1,1
