1,-1,950.33,668.31,1900.66,823.38,0.38,3,1,1
2,-1,965.74,681.61,1893.89,794.41,0.33,3,1,1
3,-1,1189.18,755.99,106.72,69.73,0.65,3,1,1
3,-1,956.05,659.03,1909.40,838.89,0.46,3,1,1
4,-1,957.17,658.16,1914.34,843.67,0.71,3,1,1
5,-1,957.01,654.38,1914.02,851.25,0.69,3,1,1
6,-1,1177.73,759.46,105.98,75.03,0.68,3,1,1
7,-1,1175.43,762.58,106.27,76.92,0.72,3,1,1
8,-1,1175.35,762.47,106.28,76.81,0.71,3,1,1
9,-1,1169.99,766.17,108.57,73.43,0.74,3,1,1
10,-1,1166.32,770.29,100.30,73.43,0.63,3,1,1
11,-1,1166.30,770.29,100.32,73.48,0.63,3,1,1
12,-1,1158.81,777.73,108.42,73.27,0.57,3,1,1
13,-1,958.18,678.94,1905.47,798.76,0.56,3,1,1
14,-1,957.19,678.70,1904.36,798.95,0.51,3,1,1
15,-1,957.19,678.87,1904.29,798.58,0.51,3,1,1
16,-1,1147.89,784.72,107.76,74.63,0.40,3,1,1
16,-1,959.59,669.32,1907.82,818.92,0.30,3,1,1
18,-1,1137.81,796.85,108.59,72.69,0.62,3,1,1
18,-1,960.69,684.86,1905.66,788.68,0.35,3,1,1
19,-1,961.22,688.47,1905.46,782.00,0.47,3,1,1
20,-1,961.36,684.17,1906.33,790.35,0.47,3,1,1
21,-1,1129.46,804.30,110.90,70.35,0.75,3,1,1
22,-1,1128.42,808.54,114.04,71.75,0.56,3,1,1
23,-1,1128.41,808.53,114.05,71.71,0.55,3,1,1
24,-1,1123.92,811.37,109.38,74.22,0.71,3,1,1
25,-1,1122.59,814.39,110.25,75.57,0.73,3,1,1
26,-1,1115.37,818.98,113.82,74.63,0.62,3,1,1
27,-1,1111.07,823.63,111.75,76.06,0.35,3,1,1
28,-1,1111.35,827.08,117.41,75.47,0.32,3,1,1
29,-1,1111.40,827.07,117.71,75.46,0.31,3,1,1
30,-1,1105.24,832.35,115.50,74.15,0.53,3,1,1
31,-1,1100.63,835.60,111.35,76.11,0.79,3,1,1
32,-1,1097.63,838.12,109.58,74.19,0.73,3,1,1
33,-1,1093.59,843.12,109.79,72.49,0.78,3,1,1
34,-1,1089.56,844.91,107.77,74.40,0.74,3,1,1
35,-1,1087.26,847.52,109.88,72.12,0.77,3,1,1
36,-1,1085.64,849.86,109.29,71.29,0.77,3,1,1
37,-1,1082.72,852.15,108.94,73.56,0.76,3,1,1
38,-1,1082.72,852.15,108.96,73.57,0.76,3,1,1
39,-1,1076.50,859.08,107.05,75.96,0.68,3,1,1
40,-1,1075.48,861.70,108.95,77.70,0.76,3,1,1
41,-1,1075.46,861.72,108.95,77.71,0.76,3,1,1
42,-1,1069.08,865.49,107.73,79.19,0.79,3,1,1
42,-1,961.76,694.68,1911.02,759.22,0.53,3,1,1
43,-1,1067.04,870.47,110.79,73.06,0.78,3,1,1
44,-1,1067.08,870.46,110.81,73.07,0.78,3,1,1
45,-1,1061.93,873.83,111.15,76.45,0.76,3,1,1
46,-1,1060.72,874.99,115.94,76.02,0.78,3,1,1
47,-1,1056.54,876.72,113.09,77.52,0.78,3,1,1
48,-1,1056.50,876.77,113.00,77.26,0.78,3,1,1
49,-1,1053.27,881.24,109.78,74.74,0.65,3,1,1
49,-1,963.22,697.47,1898.51,737.46,0.35,3,1,1
50,-1,1046.47,883.37,108.74,77.61,0.76,3,1,1
51,-1,1040.46,886.30,107.52,77.64,0.67,3,1,1
52,-1,1036.66,887.56,100.34,78.87,0.74,3,1,1
53,-1,1034.62,891.17,103.64,80.09,0.77,3,1,1
54,-1,1032.67,894.27,105.23,76.52,0.75,3,1,1
55,-1,1030.52,897.42,107.06,74.27,0.77,3,1,1
56,-1,1030.44,897.57,107.21,73.94,0.76,3,1,1
57,-1,1024.27,899.39,110.86,74.57,0.78,3,1,1
58,-1,1021.01,902.20,112.58,75.67,0.77,3,1,1
59,-1,1018.54,904.87,116.90,80.00,0.73,3,1,1
60,-1,1013.85,908.10,114.48,78.40,0.79,3,1,1
61,-1,1010.47,910.38,112.41,79.27,0.78,3,1,1
62,-1,1010.44,910.35,112.35,79.25,0.78,3,1,1
63,-1,1001.78,918.56,109.52,74.68,0.43,3,1,1
64,-1,1001.84,918.49,109.58,74.66,0.43,3,1,1
65,-1,992.58,920.28,113.11,77.61,0.76,3,1,1
66,-1,989.95,921.31,108.86,83.18,0.77,3,1,1
67,-1,987.54,924.83,109.09,78.96,0.71,3,1,1
68,-1,987.31,924.83,108.59,78.97,0.71,3,1,1
69,-1,981.53,930.36,108.91,76.29,0.73,3,1,1
70,-1,978.52,932.99,107.86,74.18,0.77,3,1,1
71,-1,972.92,932.91,109.10,82.81,0.79,3,1,1
72,-1,970.16,935.87,111.66,80.31,0.73,3,1,1
73,-1,970.10,935.84,111.60,80.39,0.73,3,1,1
74,-1,964.85,938.99,106.17,77.76,0.66,3,1,1
75,-1,958.21,942.58,110.40,76.55,0.75,3,1,1
76,-1,955.46,945.98,109.88,73.75,0.76,3,1,1
77,-1,955.50,945.96,109.93,73.78,0.76,3,1,1
78,-1,950.16,948.13,110.03,82.91,0.79,3,1,1
79,-1,946.54,950.34,111.36,82.90,0.79,3,1,1
80,-1,943.05,950.91,109.24,82.16,0.81,3,1,1
81,-1,943.05,950.91,109.22,82.13,0.81,3,1,1
82,-1,941.97,955.16,111.37,81.08,0.80,3,1,1
83,-1,941.13,956.78,110.01,81.59,0.80,3,1,1
84,-1,940.00,956.87,109.17,85.73,0.80,3,1,1
85,-1,940.03,956.80,109.15,85.80,0.80,3,1,1
86,-1,939.50,960.90,110.77,80.88,0.77,3,1,1
87,-1,939.15,963.36,113.39,82.57,0.80,3,1,1
88,-1,938.21,965.33,111.35,79.54,0.54,3,1,1
89,-1,938.15,965.33,111.21,79.58,0.54,3,1,1
90,-1,935.16,968.17,110.93,85.20,0.62,3,1,1
91,-1,935.16,968.22,110.92,85.07,0.62,3,1,1
92,-1,935.74,971.94,111.13,82.18,0.57,3,1,1
