1,2,1172.90,466.62,110.71,65.57,0.32,3,1,1
2,1,1798.16,578.76,227.35,223.51,0.27,3,1,1
3,1,1798.09,578.52,227.23,223.06,0.27,3,1,1
4,1,1798.44,561.55,215.92,211.03,0.39,3,1,1
8,1,1810.57,591.61,218.41,359.00,0.42,3,1,1
9,1,1810.73,591.81,218.09,359.49,0.44,3,1,1
10,1,1811.50,592.27,216.55,359.36,0.68,3,1,1
11,1,1811.92,593.12,216.15,345.33,0.71,3,1,1
12,1,1812.48,595.67,214.19,351.81,0.64,3,1,1
13,1,1814.54,590.97,210.63,327.84,0.65,3,1,1
16,2,1187.96,431.39,112.76,69.58,0.31,3,1,1
17,2,1187.77,433.74,114.42,69.82,0.31,3,1,1
18,3,952.29,566.15,133.90,60.32,0.38,2,1,1
19,3,952.29,566.17,133.89,60.40,0.39,2,1,1
20,3,954.40,570.86,134.88,63.23,0.80,2,1,1
20,1,1823.90,590.97,192.20,293.91,0.42,3,1,1
21,3,954.41,570.84,134.88,63.18,0.80,2,1,1
21,1,1823.88,591.58,192.24,295.17,0.41,3,1,1
22,3,953.13,574.31,134.74,66.52,0.67,2,1,1
22,1,1826.28,627.99,187.44,364.03,0.59,3,1,1
23,3,955.15,575.68,134.78,64.19,0.75,2,1,1
23,1,1827.62,633.20,184.77,365.34,0.48,3,1,1
24,3,955.35,578.51,136.83,65.60,0.76,2,1,1
24,1,1826.82,629.06,186.36,356.07,0.41,3,1,1
25,3,956.67,581.14,136.48,66.79,0.75,2,1,1
25,1,1825.84,639.42,188.19,380.87,0.41,3,1,1
26,3,956.53,590.04,135.96,67.14,0.69,2,1,1
26,1,1830.87,657.45,178.03,402.10,0.48,3,1,1
26,2,1199.15,453.65,119.76,76.51,0.34,3,1,1
27,3,956.80,589.75,135.54,67.53,0.70,2,1,1
27,1,1830.92,657.65,177.92,402.45,0.49,3,1,1
27,2,1199.18,453.61,119.74,76.55,0.33,3,1,1
28,3,958.51,592.22,133.20,66.98,0.71,2,1,1
28,1,1831.65,655.91,176.70,399.57,0.45,3,1,1
28,2,1198.45,454.97,119.87,75.92,0.36,3,1,1
29,3,958.55,595.52,134.60,67.51,0.59,2,1,1
29,1,1832.08,666.00,175.84,424.46,0.38,3,1,1
30,1,1835.02,650.14,169.97,383.90,0.29,3,1,1
31,3,958.95,602.54,134.36,66.68,0.29,2,1,1
31,1,1835.25,682.70,169.50,440.62,0.26,3,1,1
32,3,958.21,609.41,133.60,63.49,0.74,2,1,1
32,1,1839.66,675.31,160.69,406.42,0.31,3,1,1
33,3,958.19,609.38,133.61,63.48,0.75,2,1,1
33,1,1839.73,674.68,160.54,405.45,0.31,3,1,1
34,3,960.90,612.16,134.70,64.15,0.71,2,1,1
34,2,1210.20,470.23,120.03,78.23,0.45,3,1,1
34,1,1842.01,682.04,155.97,408.03,0.31,3,1,1
35,3,962.54,615.33,136.46,64.54,0.78,2,1,1
35,2,1210.96,473.09,120.25,79.29,0.41,3,1,1
36,3,961.26,619.33,138.30,65.67,0.42,2,1,1
37,2,1212.59,479.02,121.99,76.58,0.37,3,1,1
38,2,1214.31,483.06,121.15,75.30,0.44,3,1,1
39,2,1214.33,483.10,121.20,75.22,0.44,3,1,1
40,2,1215.47,486.12,121.47,78.37,0.39,3,1,1
40,3,961.10,632.49,138.14,66.15,0.26,2,1,1
41,3,960.16,637.86,137.97,67.42,0.48,2,1,1
42,3,959.25,640.59,140.16,67.31,0.61,2,1,1
44,2,1214.10,492.40,129.16,79.17,0.52,3,1,1
44,3,955.12,642.23,143.61,67.07,0.35,2,1,1
45,2,1214.02,492.39,128.92,78.98,0.50,3,1,1
45,3,955.12,642.22,143.60,67.05,0.32,2,1,1
46,3,955.24,638.88,140.01,69.72,0.82,2,1,1
46,2,1214.83,486.21,128.35,82.05,0.50,3,1,1
47,3,956.21,615.29,137.60,70.43,0.81,2,1,1
47,2,1214.90,466.35,128.91,85.36,0.45,3,1,1
48,3,954.89,615.06,139.46,72.42,0.80,2,1,1
48,2,1215.83,460.07,126.56,86.19,0.54,3,1,1
49,3,955.52,617.73,140.08,72.90,0.76,2,1,1
49,2,1217.64,460.53,123.80,85.73,0.52,3,1,1
50,2,1219.11,465.15,123.43,83.09,0.71,3,1,1
50,3,955.12,623.44,144.29,75.88,0.51,2,1,1
51,2,1219.10,465.11,123.38,83.05,0.71,3,1,1
51,3,955.15,623.33,144.46,76.18,0.47,2,1,1
52,2,1221.10,467.45,123.82,83.13,0.71,3,1,1
52,3,955.22,626.92,145.75,74.88,0.46,2,1,1
53,2,1221.52,471.10,126.02,85.40,0.73,3,1,1
53,3,954.84,634.62,147.13,76.40,0.46,2,1,1
54,2,1222.13,473.96,127.26,85.31,0.73,3,1,1
54,1,1863.82,665.75,112.35,336.13,0.43,3,1,1
55,2,1225.27,476.71,128.03,82.91,0.63,3,1,1
56,2,1228.75,481.28,124.26,83.13,0.40,3,1,1
57,2,1228.80,481.29,124.30,83.14,0.39,3,1,1
58,2,1229.81,484.57,122.54,83.28,0.32,3,1,1
59,3,957.88,655.13,150.23,72.43,0.35,2,1,1
59,2,1229.81,487.16,128.19,83.30,0.34,3,1,1
60,3,958.90,658.34,151.56,72.51,0.36,2,1,1
61,2,1232.82,490.85,132.26,87.73,0.34,3,1,1
62,2,1239.18,495.40,139.47,91.08,0.59,3,1,1
62,3,958.06,669.37,153.03,74.06,0.50,2,1,1
63,2,1239.10,495.35,139.25,90.95,0.60,3,1,1
63,3,958.09,669.39,153.02,74.06,0.49,2,1,1
64,2,1238.89,496.46,135.57,92.37,0.48,3,1,1
65,3,958.07,677.10,154.44,75.53,0.50,2,1,1
65,2,1240.39,497.72,132.95,90.96,0.40,3,1,1
66,3,960.61,681.23,155.21,76.37,0.69,2,1,1
66,2,1240.66,501.81,131.44,88.20,0.50,3,1,1
67,2,1242.59,505.32,133.64,89.21,0.62,3,1,1
67,3,960.94,685.09,155.57,76.45,0.59,2,1,1
68,3,960.00,693.42,157.15,80.18,0.81,2,1,1
69,3,960.01,693.44,157.14,80.26,0.81,2,1,1
70,3,961.19,696.47,159.85,81.23,0.84,2,1,1
71,3,963.08,700.57,157.55,82.10,0.85,2,1,1
72,3,962.95,703.81,159.33,80.09,0.83,2,1,1
72,2,1250.86,519.85,149.50,98.32,0.29,3,1,1
73,3,962.61,708.08,158.82,81.45,0.83,2,1,1
73,2,1259.81,522.54,160.44,100.94,0.55,3,1,1
74,3,961.67,718.38,160.87,84.13,0.82,2,1,1
74,2,1262.19,527.75,159.54,98.23,0.28,3,1,1
75,3,961.68,718.32,160.82,84.30,0.83,2,1,1
